code,name,latest_price,change_pct,volume,turnover,market_cap_cny,float_market_cap_cny,pe_dynamic,pb,market_cap_100m_cny,float_market_cap_100m_cny,ts_code,area,industry,market,list_date,industry_boards,concept_boards,updated_at
605377,华旺科技,9.52,10.06,144592.0,133376155.0,5299500951.0,5299500951.0,20.36,1.37,52.99500951,52.99500951,605377.SH,浙江,造纸,主板,20201228,造纸,,2026-06-29 13:11:43
600691,潞化科技,2.23,-2.62,195425.0,43996659.0,5298439753.0,5297556673.0,-27.19,1.7,52.98439753,52.97556673,600691.SH,山西,农药化肥,主板,19931119,农药化肥,,2026-06-29 13:11:43
002988,豪美新材,21.21,-3.42,37010.0,79960537.0,5298347209.0,5298347209.0,33.3,1.97,52.98347209,52.98347209,002988.SZ,广东,铝,主板,20200518,铝,,2026-06-29 13:11:43
000016,*ST康佳A,2.2,-4.76,213885.0,47530780.8,5297479898.0,3512506360.0,-7.2,-0.47,52.97479898,35.1250636,000016.SZ,深圳,家用电器,主板,19920327,家用电器,,2026-06-29 13:11:43
301213,观想科技,47.27,-12.74,38594.0,194078363.51,5294239905.0,3422133772.0,189.48,6.65,52.94239905,34.22133772,301213.SZ,四川,软件服务,创业板,20211206,软件服务,,2026-06-29 13:11:43
000782,恒申新材,7.71,0.0,509252.0,390012212.85,5293543434.0,4071956493.0,-246.42,3.27,52.93543434,40.71956493,000782.SZ,广东,化纤,主板,19970619,化纤,,2026-06-29 13:11:43
603316,诚邦股份,20.03,-7.48,238960.0,491420843.0,5293207920.0,5293207920.0,56.33,9.58,52.9320792,52.9320792,603316.SH,浙江,建筑工程,主板,20170619,建筑工程,,2026-06-29 13:11:43
688620,安凯微,13.49,-4.33,112023.0,154700630.0,5288080000.0,5288080000.0,-67.35,4.15,52.8808,52.8808,688620.SH,广东,半导体,科创板,20230627,半导体,,2026-06-29 13:11:43
688061,灿瑞科技,46.0,-8.89,34415.0,169944763.0,5284911986.0,5284911986.0,-62.92,2.32,52.84911986,52.84911986,688061.SH,上海,半导体,科创板,20221018,半导体,,2026-06-29 13:11:43
600488,津药药业,4.84,10.0,918920.0,424147606.0,5284731531.0,5284731531.0,95.11,1.73,52.84731531,52.84731531,600488.SH,天津,化学制药,主板,20010618,化学制药,,2026-06-29 13:11:43
002584,西陇科学,9.03,-6.13,1028612.0,1000445607.5,5284504291.0,4229891539.0,110.27,2.42,52.84504291,42.29891539,002584.SZ,广东,化工原料,主板,20110602,化工原料,,2026-06-29 13:11:43
603395,红四方,20.32,-0.05,17836.0,36157825.0,5283200000.0,1320800000.0,63.56,3.75,52.832,13.208,603395.SH,安徽,农药化肥,主板,20241126,农药化肥,,2026-06-29 13:11:43
000037,深南电A,8.76,-1.24,145002.0,127077671.0,5280200341.0,2968835394.0,109.77,3.16,52.80200341,29.68835394,000037.SZ,深圳,火力发电,主板,19940701,火力发电,,2026-06-29 13:11:43
603822,ST嘉澳,68.7,3.08,9130.0,60050270.0,5277938368.0,5277938368.0,-29.73,16.31,52.77938368,52.77938368,603822.SH,浙江,化工原料,主板,20160428,化工原料,,2026-06-29 13:11:43
603609,禾丰股份,5.81,2.65,36182.0,20581217.0,5277171483.0,5277171483.0,152.33,0.83,52.77171483,52.77171483,603609.SH,辽宁,饲料,主板,20140808,饲料,,2026-06-29 13:11:43
301609,山大电力,32.39,-0.71,14602.0,47223517.58,5275683200.0,1187028720.0,90.85,4.29,52.756832,11.8702872,301609.SZ,山东,电气设备,创业板,20250723,电气设备,,2026-06-29 13:11:43
920119,美德乐,52.23,-1.4,3122.0,16349811.57,5273797488.0,1387619115.0,18.48,2.74,52.73797488,13.87619115,920119.BJ,辽宁,专用机械,北交所,20260130,专用机械,,2026-06-29 13:11:43
301053,远信工业,39.98,-0.92,29516.0,117539358.49,5272774974.0,4896468861.0,78.09,5.59,52.72774974,48.96468861,301053.SZ,浙江,专用机械,创业板,20210901,专用机械,,2026-06-29 13:11:43
300918,南山智尚,10.41,-3.88,62977.0,66145613.82,5268859385.0,5268859385.0,42.78,1.37,52.68859385,52.68859385,300918.SZ,山东,纺织,创业板,20201222,纺织,,2026-06-29 13:11:43
002154,报 喜 鸟,3.61,0.28,219460.0,78763763.42,5268194762.0,4258981714.0,5.56,1.14,52.68194762,42.58981714,002154.SZ,浙江,服饰,主板,20070816,服饰,,2026-06-29 13:11:43
688345,博力威,51.6,-5.41,12285.0,65418573.0,5265931704.0,5231524824.0,47.09,4.55,52.65931704,52.31524824,688345.SH,广东,电气设备,科创板,20210611,电气设备,,2026-06-29 13:11:43
300043,星辉娱乐,4.23,5.49,521133.0,220580646.3,5262959236.0,5260172089.0,25.38,3.05,52.62959236,52.60172089,300043.SZ,广东,互联网,创业板,20100120,互联网,,2026-06-29 13:11:43
688679,通源环境,39.94,-3.78,34785.0,143381913.0,5259685620.0,5259685620.0,2456.66,4.79,52.5968562,52.5968562,688679.SH,安徽,环境保护,科创板,20201225,环境保护,,2026-06-29 13:11:43
002382,蓝帆医疗,5.22,0.97,109344.0,56428345.89,5259623590.0,5208475425.0,1365.65,0.76,52.5962359,52.08475425,002382.SZ,山东,医疗保健,主板,20100402,医疗保健,,2026-06-29 13:11:43
688348,昱能科技,33.65,1.08,18600.0,62522225.0,5258735688.0,5258735688.0,-21.33,1.57,52.58735688,52.58735688,688348.SH,浙江,电气设备,科创板,20220608,电气设备,,2026-06-29 13:11:43
300508,维宏股份,48.28,-6.4,29057.0,146310737.8,5255100812.0,3952158941.0,-73.28,6.31,52.55100812,39.52158941,300508.SZ,上海,软件服务,创业板,20160419,软件服务,,2026-06-29 13:11:43
000517,荣安地产,1.65,-1.79,203640.0,33312836.0,5253472100.0,4111777586.0,-46.16,1.13,52.534721,41.11777586,000517.SZ,浙江,区域地产,主板,19930806,区域地产,,2026-06-29 13:11:43
002349,精华制药,6.32,3.95,100762.0,62340022.1,5252730907.0,5145623339.0,19.94,1.91,52.52730907,51.45623339,002349.SZ,江苏,中成药,主板,20100203,中成药,,2026-06-29 13:11:43
002528,*ST英飞,4.38,3.06,106352.0,46690723.6,5250196859.0,4599948537.0,-67.14,-40.06,52.50196859,45.99948537,002528.SZ,深圳,IT设备,主板,20101224,IT设备,,2026-06-29 13:11:43
300539,横河精密,19.58,-2.59,49728.0,99130723.0,5249410962.0,4266251680.0,131.3,4.59,52.49410962,42.6625168,300539.SZ,浙江,塑料,创业板,20160830,塑料,,2026-06-29 13:11:43
300403,汉宇集团,8.7,-2.47,71124.0,62562045.4,5246100000.0,3715412343.0,39.42,2.39,52.461,37.15412343,300403.SZ,广东,家用电器,创业板,20141030,家用电器,,2026-06-29 13:11:43
920809,安达科技,8.75,0.69,128597.0,112389760.42,5241687500.0,4025320670.0,20.13,3.21,52.416875,40.2532067,920809.BJ,贵州,电气设备,北交所,20230323,电气设备,,2026-06-29 13:11:43
603777,来伊份,15.67,-1.14,67845.0,108839950.0,5240426681.0,5240426681.0,-93.32,3.36,52.40426681,52.40426681,603777.SH,上海,食品,主板,20161012,食品,,2026-06-29 13:11:43
300162,雷曼光电,12.48,2.89,1051918.0,1358394164.77,5235485174.0,4270179014.0,-94.35,6.34,52.35485174,42.70179014,300162.SZ,深圳,元器件,创业板,20110113,元器件,,2026-06-29 13:11:43
301557,常友科技,84.37,-3.48,7231.0,62519297.0,5233557073.0,2098364329.0,-257.31,5.25,52.33557073,20.98364329,301557.SZ,江苏,电气设备,创业板,20250304,电气设备,,2026-06-29 13:11:43
688286,敏芯股份,93.32,-8.07,48014.0,474424904.0,5231497923.0,5231497923.0,-126.23,5.0,52.31497923,52.31497923,688286.SH,江苏,半导体,科创板,20200810,半导体,,2026-06-29 13:11:43
300048,合康新能,4.62,-1.7,125874.0,58511896.38,5231444789.0,5221670024.0,-113.0,2.85,52.31444789,52.21670024,300048.SZ,北京,电气设备,创业板,20100120,电气设备,,2026-06-29 13:11:43
603318,水发燃气,9.42,6.92,704055.0,672244793.0,5225021714.0,4324448104.0,247.94,2.78,52.25021714,43.24448104,603318.SH,辽宁,供气供热,主板,20150424,供气供热,,2026-06-29 13:11:43
002530,金财互联,6.7,-2.05,91199.0,61605839.0,5220627773.0,4657326338.0,80.97,3.93,52.20627773,46.57326338,002530.SZ,江苏,专用机械,主板,20101231,专用机械,,2026-06-29 13:11:43
300278,华昌达,3.69,-2.38,143675.0,53301247.0,5217241215.0,5200852714.0,819.96,3.12,52.17241215,52.00852714,300278.SZ,湖北,专用机械,创业板,20111216,专用机械,,2026-06-29 13:11:43
300055,万邦达,6.23,-1.89,195243.0,121680434.74,5212950045.0,3942651413.0,36.22,1.06,52.12950045,39.42651413,300055.SZ,北京,石油加工,创业板,20100226,石油加工,,2026-06-29 13:11:43
002218,拓日新能,3.7,-1.33,299894.0,111658499.12,5210710551.0,5134408041.0,-32.32,1.33,52.10710551,51.34408041,002218.SZ,深圳,新型电力,主板,20080228,新型电力,,2026-06-29 13:11:43
002390,信邦制药,2.68,3.08,211054.0,55348027.0,5209523006.0,5166478966.0,26.77,0.77,52.09523006,51.66478966,002390.SZ,贵州,医药商业,主板,20100416,医药商业,,2026-06-29 13:11:43
000411,英特集团,9.22,2.44,58801.0,52463280.7,5207909126.0,5197645330.0,16.24,0.96,52.07909126,51.9764533,000411.SZ,浙江,医药商业,主板,19960716,医药商业,,2026-06-29 13:11:43
688045,必易微,73.67,-5.9,15865.0,120748329.0,5199406780.0,5199406780.0,95.37,3.63,51.9940678,51.9940678,688045.SH,深圳,半导体,科创板,20220526,半导体,,2026-06-29 13:11:43
600425,青松建化,3.24,-0.92,158766.0,50820316.0,5199240011.0,5199240011.0,-48.59,0.83,51.99240011,51.99240011,600425.SH,新疆,水泥,主板,20030724,水泥,,2026-06-29 13:11:43
603130,云中马,37.8,-4.91,15071.0,57417907.0,5198036760.0,5198036760.0,90.44,3.7,51.9803676,51.9803676,603130.SH,浙江,纺织,主板,20221118,纺织,,2026-06-29 13:11:43
688207,格灵深瞳,20.07,4.53,211534.0,423786126.0,5197591060.0,5197591060.0,-31.91,2.85,51.9759106,51.9759106,688207.SH,北京,软件服务,科创板,20220317,软件服务,,2026-06-29 13:11:43
002367,康力电梯,6.51,-2.54,284533.0,184478631.56,5193322919.0,5172688009.0,35.27,1.47,51.93322919,51.72688009,002367.SZ,江苏,运输设备,主板,20100312,运输设备,,2026-06-29 13:11:43
300856,科思股份,10.91,4.4,51278.0,55052729.03,5189747603.0,5015715647.0,31.81,1.92,51.89747603,50.15715647,300856.SZ,江苏,日用化工,创业板,20200722,日用化工,,2026-06-29 13:11:43
000718,苏宁环球,1.71,-0.58,218032.0,37030736.0,5189228217.0,3901928910.0,260.83,0.57,51.89228217,39.0192891,000718.SZ,吉林,区域地产,主板,19970408,区域地产,,2026-06-29 13:11:43
300481,濮阳惠成,17.78,-1.93,169819.0,310254677.41,5189189688.0,5157544595.0,70.58,2.18,51.89189688,51.57544595,300481.SZ,河南,化工原料,创业板,20150630,化工原料,,2026-06-29 13:11:43
600223,福瑞达,5.1,2.82,88812.0,44724146.0,5184500753.0,5184500753.0,40.63,1.22,51.84500753,51.84500753,600223.SH,山东,日用化工,主板,20000113,日用化工,,2026-06-29 13:11:43
002073,软控股份,5.06,-0.59,120200.0,60397995.98,5183379766.0,5130894916.0,42.65,0.82,51.83379766,51.30894916,002073.SZ,山东,专用机械,主板,20061018,专用机械,,2026-06-29 13:11:43
688566,吉贝尔,25.77,10.46,22555.0,55454993.0,5182388876.0,5182388876.0,30.85,2.12,51.82388876,51.82388876,688566.SH,江苏,化学制药,科创板,20200518,化学制药,,2026-06-29 13:11:43
605179,一鸣食品,12.92,0.94,21175.0,27020833.0,5180920000.0,5180920000.0,81.89,4.56,51.8092,51.8092,605179.SH,浙江,乳制品,主板,20201228,乳制品,,2026-06-29 13:11:43
605339,南侨食品,12.21,-1.53,11831.0,14349654.0,5180588421.0,5180588421.0,428.9,1.52,51.80588421,51.80588421,605339.SH,上海,食品,主板,20210518,食品,,2026-06-29 13:11:43
603153,上海建科,12.63,0.0,11981.0,14944850.0,5176545769.0,5099743534.0,97.21,1.33,51.76545769,50.99743534,603153.SH,上海,建筑工程,主板,20230313,建筑工程,,2026-06-29 13:11:43
603020,爱普股份,13.78,-4.44,91558.0,129454805.0,5176288526.0,5176288526.0,38.59,1.58,51.76288526,51.76288526,603020.SH,上海,食品,主板,20150325,食品,,2026-06-29 13:11:43
300490,华自科技,12.98,-3.21,114152.0,151278672.0,5174745349.0,5104418904.0,15.58,2.32,51.74745349,51.04418904,300490.SZ,湖南,专用机械,创业板,20151231,专用机械,,2026-06-29 13:11:43
002757,南兴股份,17.51,-4.99,81205.0,145891321.5,5173433037.0,4938751900.0,29.78,2.59,51.73433037,49.387519,002757.SZ,广东,专用机械,主板,20150527,专用机械,,2026-06-29 13:11:43
601199,江南水务,5.53,0.91,66532.0,36398132.0,5171712915.0,5171712915.0,14.99,1.12,51.71712915,51.71712915,601199.SH,江苏,水务,主板,20110317,水务,,2026-06-29 13:11:43
000571,新大洲A,6.16,-1.44,227434.0,142086476.88,5169034640.0,5014191644.0,-39.12,342.81,51.6903464,50.14191644,000571.SZ,海南,煤炭开采,主板,19940525,煤炭开采,,2026-06-29 13:11:43
300121,阳谷华泰,11.6,-4.53,172659.0,206389541.9,5164744641.0,4980596196.0,21.5,1.45,51.64744641,49.80596196,300121.SZ,山东,化工原料,创业板,20100917,化工原料,,2026-06-29 13:11:43
000501,武商集团,6.71,3.23,72246.0,47646798.58,5159941225.0,5155252009.0,10.46,0.47,51.59941225,51.55252009,000501.SZ,湖北,百货,主板,19921120,百货,,2026-06-29 13:11:43
301391,卡莱特,54.3,-3.98,14879.0,82806006.6,5159304237.0,5040974220.0,175.82,2.46,51.59304237,50.4097422,301391.SZ,深圳,IT设备,创业板,20221201,IT设备,,2026-06-29 13:11:43
920522,纳科诺尔,23.5,-6.19,45716.0,110408025.47,5157098688.0,4277569170.0,111.13,4.81,51.57098688,42.7756917,920522.BJ,河北,专用机械,北交所,20231116,专用机械,,2026-06-29 13:11:43
300557,理工光科,32.82,-1.53,59819.0,200107446.62,5156948870.0,5131297283.0,147.61,5.21,51.5694887,51.31297283,300557.SZ,湖北,电器仪表,创业板,20161101,电器仪表,,2026-06-29 13:11:43
002102,ST能特,2.08,0.48,118205.0,24148360.5,5149303723.0,4519466087.0,54.29,1.66,51.49303723,45.19466087,002102.SZ,湖北,化学制药,主板,20061229,化学制药,,2026-06-29 13:11:43
688095,福昕软件,56.36,1.0,19904.0,114026238.0,5149022773.0,5149022773.0,114.26,1.98,51.49022773,51.49022773,688095.SH,福建,软件服务,科创板,20200908,软件服务,,2026-06-29 13:11:43
002538,ST司特,6.03,-1.79,123483.0,76013921.0,5146941251.0,5143567695.0,18.62,0.99,51.46941251,51.43567695,002538.SZ,安徽,农药化肥,主板,20110118,农药化肥,,2026-06-29 13:11:43
603439,三力制药,12.56,-5.14,161877.0,204569049.0,5136163513.0,5072233113.0,28.91,3.5,51.36163513,50.72233113,603439.SH,贵州,中成药,主板,20200428,中成药,,2026-06-29 13:11:43
002225,濮耐股份,4.42,-4.33,583364.0,262243453.72,5123837030.0,4192909647.0,67.76,1.26,51.2383703,41.92909647,002225.SZ,河南,其他建材,主板,20080425,其他建材,,2026-06-29 13:11:43
002455,百川股份,7.09,-3.54,252098.0,181631392.22,5122259125.0,4685156889.0,69.06,1.87,51.22259125,46.85156889,002455.SZ,江苏,化工原料,主板,20100803,化工原料,,2026-06-29 13:11:43
002490,山东墨龙,6.42,1.58,216441.0,141132208.0,5122186728.0,3477855240.0,229.33,10.17,51.22186728,34.7785524,002490.SZ,山东,化工机械,主板,20101021,化工机械,,2026-06-29 13:11:43
688609,九联科技,9.81,-7.28,160088.0,163375245.0,5120357929.0,4905000000.0,84.83,5.31,51.20357929,49.05,688609.SH,广东,家用电器,科创板,20210323,家用电器,,2026-06-29 13:11:43
300907,康平科技,53.32,0.04,58341.0,329345892.25,5118720000.0,5118720000.0,93.08,6.35,51.1872,51.1872,300907.SZ,江苏,电气设备,创业板,20201118,电气设备,,2026-06-29 13:11:43
002658,雪迪龙,8.05,1.77,50124.0,40180128.6,5117875438.0,2886420067.0,89.77,2.0,51.17875438,28.86420067,002658.SZ,北京,环境保护,主板,20120309,环境保护,,2026-06-29 13:11:43
301508,中机认检,22.63,-0.96,10415.0,23474199.32,5116308076.0,1331467732.0,40.97,2.54,51.16308076,13.31467732,301508.SZ,北京,电器仪表,创业板,20231201,电器仪表,,2026-06-29 13:11:43
603191,望变电气,15.49,-2.52,47270.0,74176927.0,5111152258.0,5111152258.0,104.0,2.06,51.11152258,51.11152258,603191.SH,重庆,电气设备,主板,20220428,电气设备,,2026-06-29 13:11:43
603666,亿嘉和,24.86,-6.08,44440.0,112958964.0,5109486241.0,5109486241.0,-25.17,2.41,51.09486241,51.09486241,603666.SH,江苏,专用机械,主板,20180612,专用机械,,2026-06-29 13:11:43
301333,诺思格,52.89,5.91,43436.0,222169491.17,5108182630.0,5101688690.0,55.95,2.58,51.0818263,51.0168869,301333.SZ,北京,医疗保健,创业板,20220802,医疗保健,,2026-06-29 13:11:43
600694,大商股份,13.48,1.13,26813.0,35594569.0,5106137876.0,5106137876.0,4.65,0.58,51.06137876,51.06137876,600694.SH,辽宁,百货,主板,19931122,百货,,2026-06-29 13:11:43
301313,凡拓数创,49.34,-7.5,136400.0,734721713.73,5104390756.0,3875830430.0,-50.77,7.91,51.04390756,38.7583043,301313.SZ,广东,文教休闲,创业板,20220930,文教休闲,,2026-06-29 13:11:43
601968,宝钢包装,4.0,0.5,111955.0,43705406.0,5103117840.0,5103117840.0,19.51,1.13,51.0311784,51.0311784,601968.SH,上海,广告包装,主板,20150611,广告包装,,2026-06-29 13:11:43
600278,东方创业,5.93,-0.84,50155.0,29828888.0,5102875636.0,5102875636.0,35.81,0.67,51.02875636,51.02875636,600278.SH,上海,商贸代理,主板,20000712,商贸代理,,2026-06-29 13:11:43
600152,维科技术,9.64,-9.31,473260.0,465872260.0,5100325175.0,5100325175.0,-50.6,3.11,51.00325175,51.00325175,600152.SH,浙江,电气设备,主板,19980609,电气设备,,2026-06-29 13:11:43
002612,朗姿股份,11.52,1.86,40686.0,45855973.26,5096970720.0,2931370295.0,25.83,1.81,50.9697072,29.31370295,002612.SZ,北京,服饰,主板,20110830,服饰,,2026-06-29 13:11:43
300300,海峡创新,7.64,-1.42,243744.0,187141873.06,5094711554.0,5094387236.0,-113.15,19.16,50.94711554,50.94387236,300300.SZ,福建,软件服务,创业板,20120319,软件服务,,2026-06-29 13:11:43
003012,东鹏控股,4.4,0.23,65155.0,28336580.0,5090717095.0,4992184133.0,-25.46,0.7,50.90717095,49.92184133,003012.SZ,广东,陶瓷,主板,20201019,陶瓷,,2026-06-29 13:11:43
000557,西部创业,3.49,0.29,67430.0,23274862.82,5089727825.0,5088127531.0,24.46,0.8,50.89727825,50.88127531,000557.SZ,宁夏,铁路,主板,19940617,铁路,,2026-06-29 13:11:43
002327,富安娜,6.1,0.66,40205.0,24203235.0,5086593818.0,2994998551.0,19.68,1.47,50.86593818,29.94998551,002327.SZ,深圳,纺织,主板,20091230,纺织,,2026-06-29 13:11:43
300421,力星股份,17.28,-3.73,52949.0,93048284.0,5080846764.0,3979632764.0,180.05,4.07,50.80846764,39.79632764,300421.SZ,江苏,机械基件,创业板,20150217,机械基件,,2026-06-29 13:11:43
301613,新铝时代,35.32,-2.91,12177.0,43426401.71,5080472844.0,2963392044.0,21.99,3.19,50.80472844,29.63392044,301613.SZ,重庆,汽车配件,创业板,20241025,汽车配件,,2026-06-29 13:11:43
601011,宝泰隆,2.65,-0.75,275959.0,73605158.0,5076511028.0,5076511028.0,-23.38,0.94,50.76511028,50.76511028,601011.SH,黑龙江,焦炭加工,主板,20110309,焦炭加工,,2026-06-29 13:11:43
688575,亚辉龙,8.88,3.38,67138.0,58085685.0,5073928104.0,5073928104.0,70.66,1.88,50.73928104,50.73928104,688575.SH,深圳,医疗保健,科创板,20210517,医疗保健,,2026-06-29 13:11:43
001316,润贝航科,31.48,-7.08,30632.0,98217051.88,5073366790.0,4728318477.0,20.93,3.86,50.7336679,47.28318477,001316.SZ,深圳,批发业,主板,20220624,批发业,,2026-06-29 13:11:43
688151,华强科技,14.72,-0.47,13160.0,19239789.0,5071040000.0,5071040000.0,197.85,1.2,50.7104,50.7104,688151.SH,湖北,医疗保健,科创板,20211206,医疗保健,,2026-06-29 13:11:43
000525,红太阳,3.89,-1.02,138034.0,53465290.87,5069286724.0,4324746419.0,395.91,2.04,50.69286724,43.24746419,000525.SZ,江苏,农药化肥,主板,19931028,农药化肥,,2026-06-29 13:11:43
600603,广汇物流,4.31,-1.15,122539.0,52493188.0,5068313257.0,5068313257.0,86.12,0.69,50.68313257,50.68313257,600603.SH,四川,区域地产,主板,19920113,区域地产,,2026-06-29 13:11:43
000912,泸天化,3.23,-0.92,122411.0,39532244.0,5064640000.0,5064640000.0,-724.06,0.8,50.6464,50.6464,000912.SZ,四川,农药化肥,主板,19990603,农药化肥,,2026-06-29 13:11:43
920593,鼎智科技,26.61,-5.97,25704.0,69969433.53,5062442654.0,4300449471.0,179.11,7.05,50.62442654,43.00449471,920593.BJ,江苏,机械基件,北交所,20230413,机械基件,,2026-06-29 13:11:43
001259,利仁科技,68.76,1.87,20255.0,139676437.8,5059971939.0,3269159751.0,240.78,7.05,50.59971939,32.69159751,001259.SZ,北京,家用电器,主板,20220831,家用电器,,2026-06-29 13:11:43
002637,赞宇科技,10.75,-3.15,164963.0,175263912.0,5056810750.0,4998477660.0,12.49,1.36,50.5681075,49.9847766,002637.SZ,浙江,日用化工,主板,20111125,日用化工,,2026-06-29 13:11:43
603310,巍华新材,14.64,1.67,17158.0,25272210.0,5055777600.0,2840306400.0,30.72,1.26,50.557776,28.403064,603310.SH,浙江,化工原料,主板,20240814,化工原料,,2026-06-29 13:11:43
